,fare_amount,pickup_datetime,passenger_count,distance_travelled,fare_per_km
71865,8.5,2014-11-29 13:58:10+00:00,1,0.41231816472601934,20.61514802688393
142065,5.7,2012-08-01 19:29:00+00:00,1,0.27652394560421195,20.613043067736335
140904,9.0,2012-10-15 15:14:00+00:00,2,0.43712227567796297,20.58920467057251
110809,6.1,2010-10-19 16:40:00+00:00,1,0.2969479733867387,20.542319014433854
45170,9.0,2013-05-22 19:29:00+00:00,3,0.43862523879905124,20.51865511579282
74059,2.9,2011-08-22 17:25:00+00:00,1,0.14137072169734505,20.513441292380854
164890,4.1,2012-03-25 12:57:00+00:00,1,0.20020955328880372,20.47854326953979
2697,6.1,2010-12-26 15:17:00+00:00,2,0.29787864644771006,20.478137901941892
41426,8.1,2012-05-28 02:41:00+00:00,5,0.39636851279620333,20.435528399715977
101322,4.1,2009-08-19 12:53:00+00:00,1,0.2007081206675953,20.427673710274306
14509,6.9,2011-08-31 13:46:33+00:00,1,0.3382706403242798,20.397868385460185
120432,2.9,2009-02-26 22:48:00+00:00,1,0.14230999415191023,20.378048760963097
195375,2.9,2010-04-03 23:23:00+00:00,4,0.1423470390297481,20.37274550820793
2100,5.5,2013-09-13 11:12:13+00:00,2,0.26999982807573747,20.37038334134494
145655,3.5,2013-09-30 12:41:00+00:00,5,0.1719769612763546,20.351563221167467
28743,3.3,2011-10-02 14:39:00+00:00,1,0.16244015831326572,20.315173503069065
60442,5.0,2013-08-19 09:09:00+00:00,2,0.24648994294617355,20.2848032671737
193806,6.5,2011-07-13 15:31:00+00:00,1,0.3205199023755653,20.279551914950055
169438,3.5,2015-02-11 02:12:28+00:00,1,0.17289710413908474,20.24325402919688
25206,3.5,2013-10-26 12:17:00+00:00,1,0.1729711714708877,20.234585741873612
106815,9.5,2013-05-24 12:11:00+00:00,5,0.4696394125254162,20.228285247430918
154535,5.7,2010-07-22 18:19:00+00:00,2,0.28190721724598855,20.219418486991962
198162,7.5,2015-05-11 10:47:34+00:00,1,0.37142449566216684,20.19252926931805
171210,9.7,2010-09-09 06:49:00+00:00,1,0.48085458332750736,20.172418723507068
33776,2.5,2013-11-12 20:42:10+00:00,1,0.12394329142763719,20.170514847587334
11611,4.1,2011-02-25 22:31:00+00:00,2,0.20337844778981468,20.15946155827299
119815,3.0,2013-10-28 10:11:00+00:00,5,0.14893574897216744,20.142914113660037
87890,4.9,2010-11-12 19:12:00+00:00,1,0.24366799351707508,20.109329622138624
1535,4.9,2011-03-23 12:20:00+00:00,1,0.24368439534351397,20.107976110216782
10127,5.7,2009-07-11 11:46:00+00:00,2,0.28347280048521534,20.107749280507377
175847,2.9,2009-07-04 21:49:00+00:00,1,0.14424550451946816,20.10461268558009
122298,3.3,2009-12-13 11:32:50+00:00,3,0.1642414835484069,20.092366000988967
156572,4.5,2013-01-19 21:50:00+00:00,1,0.22404557413226062,20.085199261037484
177782,2.5,2009-09-02 22:45:00+00:00,1,0.1245832275699335,20.066906667646343
67662,5.3,2011-09-13 21:31:34+00:00,2,0.26445852273722015,20.04094988183216
43279,6.1,2011-07-09 20:04:00+00:00,1,0.3045425256655012,20.030043379557522
192346,2.9,2011-09-09 14:32:00+00:00,1,0.14505486341472365,19.992435494621535
196883,7.5,2014-04-29 16:54:00+00:00,1,0.3753958007981023,19.978912880897397
65745,7.7,2010-07-18 17:30:30+00:00,1,0.3856239472480217,19.96763960057593
92895,2.5,2010-05-18 17:35:50+00:00,1,0.1252238022966136,19.964255629918746
153511,5.7,2011-03-29 19:58:00+00:00,1,0.2855999077834136,19.957989637456848
9211,3.5,2012-12-07 23:12:00+00:00,2,0.17553717750029177,19.938796156125857
133285,6.0,2013-08-20 08:58:06+00:00,1,0.30100893279928614,19.932963265249082
35818,5.7,2009-05-02 19:22:00+00:00,5,0.28602575358688653,19.928275438555925
52630,5.7,2011-10-26 08:36:00+00:00,2,0.2861301224672343,19.921006396845637
103654,6.9,2012-07-07 20:08:00+00:00,1,0.3465153893645558,19.91253552303494
4953,4.1,2011-05-11 08:51:21+00:00,1,0.2059244387739593,19.91021572966635
32891,2.9,2011-07-26 08:38:00+00:00,1,0.14578921456153118,19.891732105985373
124860,6.5,2009-02-15 11:28:00+00:00,2,0.32685332995938876,19.886595620144423
176487,3.3,2009-10-06 18:04:15+00:00,1,0.16612150260602493,19.864978032532644
171527,3.0,2014-07-07 16:19:00+00:00,1,0.15110385549884797,19.853894462824428
39226,6.0,2013-09-12 19:15:09+00:00,1,0.3022404538309441,19.851743616544642
178660,9.5,2013-08-29 23:38:00+00:00,6,0.4793303294751369,19.819317526605147
42093,2.5,2011-02-24 07:54:31+00:00,1,0.12616029582823013,19.81606006539333
127770,6.9,2009-06-26 23:36:00+00:00,1,0.34824995102353246,19.813355263138984
179720,3.7,2011-12-06 15:41:00+00:00,1,0.18674276439584755,19.813351333693088
140865,6.0,2013-03-18 18:18:57+00:00,2,0.30289119512920304,19.809093484677245
124577,7.3,2011-03-16 15:31:00+00:00,1,0.3690792199926452,19.77895152196721
188554,4.1,2009-06-19 22:04:00+00:00,1,0.20738060701162778,19.770411800222544
188200,2.5,2012-02-02 17:57:04+00:00,1,0.1265634129840675,19.752943927916306
26014,8.0,2015-01-14 09:01:58+00:00,3,0.405625206225249,19.72264020386715
61142,6.5,2012-08-28 07:55:00+00:00,1,0.32986289263622914,19.705156733613446
177905,3.7,2009-10-02 08:58:51+00:00,1,0.18777554106839797,19.70437671992787
140396,8.1,2010-03-12 15:00:00+00:00,1,0.41116087153254305,19.700318198588338
13375,3.3,2009-12-09 19:48:00+00:00,1,0.16753982743169218,19.696809114510074
81938,2.9,2009-06-09 15:09:09+00:00,1,0.14735272941014185,19.680667006364942
176228,4.0,2013-11-28 12:48:43+00:00,1,0.20345892488209982,19.65998789346752
71399,2.9,2009-12-04 03:17:31+00:00,2,0.14755835299152983,19.653241861316154
77361,7.0,2015-02-21 02:28:04+00:00,3,0.35628147528536386,19.64738692740998
104561,2.5,2012-07-18 08:25:00+00:00,5,0.12731470999814143,19.636379802746248
60022,8.0,2015-02-16 13:46:22+00:00,4,0.4084760029082801,19.584993838172505
110738,3.3,2011-07-15 17:05:00+00:00,1,0.1685895923406253,19.57416204751563
144638,3.3,2012-01-28 16:09:00+00:00,1,0.16861480147526423,19.571235568451026
36569,6.5,2009-08-06 19:05:00+00:00,1,0.3322056645504117,19.56619255363009
169642,3.7,2009-02-04 09:38:00+00:00,1,0.18936492726355292,19.5389930620597
151931,5.3,2009-02-12 19:36:00+00:00,1,0.27128622708646444,19.53656128038812
11403,4.5,2014-09-22 14:17:45+00:00,1,0.23044339561576171,19.52757200081898
95491,9.7,2009-12-16 08:13:00+00:00,1,0.49694565733099577,19.51923687611423
50211,6.1,2011-12-16 03:30:00+00:00,4,0.3126036124027218,19.513530100034405
32475,5.7,2010-10-10 18:45:00+00:00,4,0.2921879114969323,19.50799391664718
39577,4.1,2009-10-16 18:54:18+00:00,1,0.21018963935535154,19.50619456113364
70132,6.1,2009-02-10 09:29:00+00:00,1,0.3129548364326349,19.49163038837732
93260,4.5,2011-03-04 18:21:00+00:00,1,0.23094582477115783,19.48508921717468
63512,4.5,2013-03-30 22:25:00+00:00,5,0.2310064299687606,19.479977248289334
98547,8.5,2012-06-12 19:51:00+00:00,1,0.436468759990844,19.474475103735507
88903,9.0,2013-03-29 14:23:51+00:00,2,0.4624257867939644,19.462582444629078
133946,7.5,2014-12-30 12:25:52+00:00,1,0.3853925904031558,19.46067513169964
4691,2.9,2009-10-27 21:08:46+00:00,1,0.149079335508512,19.452729582594756
48072,8.0,2014-10-17 18:38:39+00:00,1,0.41135402252636166,19.447968323896283
70376,5.0,2014-01-28 13:40:00+00:00,6,0.25751209533663005,19.416563689809603
42888,6.5,2009-07-05 01:57:00+00:00,1,0.33478543874886385,19.41542028915993
8698,6.9,2010-10-06 08:55:00+00:00,3,0.3555361161497394,19.407311062299957
71163,7.5,2013-04-04 21:36:06+00:00,1,0.3866709984361277,19.396334429872915
37649,2.9,2010-05-28 15:41:00+00:00,1,0.14965467433058322,19.377944678119285
170148,2.9,2012-07-01 00:35:49+00:00,2,0.14998143190344473,19.33572685095423
2140,5.5,2013-09-18 23:42:00+00:00,3,0.28446091743244206,19.334817765629335
111693,6.1,2009-09-19 23:02:00+00:00,5,0.31590792653454913,19.309423688464733
140187,2.5,2013-08-18 16:16:17+00:00,1,0.1294827185226758,19.307595859305234
89222,2.9,2010-05-09 00:24:01+00:00,4,0.15021423829320146,19.30575977983873
169180,4.5,2013-02-19 18:46:52+00:00,1,0.2331647356388368,19.299659477539205
199240,2.9,2011-09-13 21:05:55+00:00,1,0.15032149945669762,19.291984250299397
75000,3.5,2013-02-19 22:21:17+00:00,1,0.18147595554971657,19.28630153453663
51197,4.5,2013-07-07 21:18:31+00:00,1,0.23333063686123387,19.285937159963417
91879,7.5,2012-11-28 13:33:09+00:00,2,0.38934415508305303,19.263163199149954
39582,4.1,2009-04-13 13:04:00+00:00,1,0.21318067509817143,19.232512506642156
186704,5.0,2014-03-08 17:38:38+00:00,1,0.2599771426348483,19.232460012928005
153672,7.5,2013-10-09 21:59:00+00:00,1,0.3900380624068011,19.22889256940689
166216,8.5,2013-10-18 20:44:00+00:00,1,0.4421800475998495,19.222938814489584
165849,3.7,2010-09-08 07:35:34+00:00,3,0.19249466733045875,19.22131169300472
88079,4.5,2012-01-11 12:36:00+00:00,1,0.2342650866459505,19.209008326541376
192548,4.0,2015-05-23 00:35:18+00:00,1,0.2082778584345567,19.205113928405623
69993,8.5,2012-05-09 12:13:00+00:00,2,0.44261916945006874,19.20386776415673
60346,9.3,2009-08-12 10:30:07+00:00,1,0.48484727634291946,19.181297810204384
186911,5.7,2009-12-29 17:46:49+00:00,1,0.2979779813739613,19.128930177047277
57646,4.1,2009-10-24 19:43:07+00:00,1,0.21436531741452228,19.126228297797596
74224,6.5,2015-02-01 16:11:51+00:00,1,0.3399617195163929,19.11979975053212
113182,7.0,2015-05-15 12:55:11+00:00,1,0.3662528239816257,19.112480618992247
187449,2.5,2010-04-03 22:14:00+00:00,5,0.13094934143190878,19.0913522180633
181946,4.5,2011-09-24 10:54:00+00:00,2,0.23588088721882694,19.077425276196056
53461,7.0,2014-05-19 13:57:33+00:00,1,0.3676418242285067,19.04027109725462
182989,2.5,2015-05-04 17:10:10+00:00,5,0.13130426513164115,19.039747090420757
26224,7.3,2012-05-21 23:12:00+00:00,1,0.3838552753436281,19.01758414929956
139302,4.1,2011-03-09 15:35:34+00:00,1,0.2156153792508691,19.01534117948812
68857,3.3,2011-05-19 16:26:00+00:00,1,0.17355111245713187,19.01457128841579
107402,8.1,2010-10-15 23:37:00+00:00,2,0.426011265394178,19.01358170072161
101771,7.7,2010-05-08 12:56:00+00:00,1,0.4050305157408389,19.010913254069205
172615,2.9,2010-05-11 08:58:04+00:00,1,0.15258028195157403,19.0063877383606
151456,5.7,2011-08-03 09:58:30+00:00,1,0.3003954329439965,18.974988880948352
21721,4.5,2009-03-11 21:09:00+00:00,3,0.2372410993369427,18.968045640392415
8745,2.5,2010-03-22 20:15:57+00:00,1,0.13185406702104738,18.960355614976475
91810,4.5,2013-12-20 13:24:44+00:00,1,0.23733963670740424,18.96017059109122
193269,9.3,2010-06-01 18:48:00+00:00,5,0.4907133288124082,18.952002022254508
144843,8.0,2014-12-15 13:56:05+00:00,1,0.42253155032659134,18.933497377453786
125535,2.5,2015-01-01 09:43:33+00:00,2,0.1320514654052424,18.93201254774376
74168,2.5,2009-04-24 06:30:00+00:00,1,0.13221899181067456,18.90802498010097
87786,7.7,2010-09-04 08:45:37+00:00,1,0.4072520028209303,18.90721211108619
29782,3.7,2011-11-09 12:24:40+00:00,1,0.19577372931824774,18.899369250842224
66669,2.9,2010-12-01 12:58:32+00:00,1,0.15352628323879203,18.889273802645192
64413,6.9,2012-04-08 22:52:00+00:00,5,0.36558385892889195,18.873918613956334
18788,8.9,2010-09-13 19:38:00+00:00,2,0.47177560418831277,18.864900857500675
63755,4.9,2011-12-27 16:08:00+00:00,1,0.26007654456643897,18.840607130368305
115533,8.0,2014-02-07 14:40:00+00:00,5,0.42461871723917716,18.840431839686897
182969,8.9,2011-08-04 02:58:26+00:00,1,0.4724954256724781,18.83616119104877
124912,4.1,2011-12-01 08:29:00+00:00,1,0.21771599490073398,18.83187315598638
158321,8.1,2011-04-09 01:17:00+00:00,1,0.4304624503542702,18.816972289531193
163040,2.9,2012-07-06 18:15:00+00:00,5,0.15444187460778805,18.777290856930335
98677,6.5,2013-09-26 01:33:46+00:00,1,0.3463111467584909,18.76924858134279
28542,5.5,2015-06-22 13:24:03+00:00,1,0.29304175078283196,18.768656634446444
67591,3.3,2010-06-08 23:49:17+00:00,1,0.1758403597351534,18.767022570758964
156285,3.5,2014-09-11 21:55:00+00:00,2,0.18652489617636528,18.764251162968815
49403,4.5,2010-02-12 13:00:01+00:00,1,0.24004891752701005,18.746179096990367
66274,4.5,2012-10-21 20:06:46+00:00,1,0.2402530510908348,18.7302512062527
85331,5.5,2014-10-02 13:49:29+00:00,1,0.29383126404052295,18.718225978980517
120091,6.9,2009-02-25 10:43:54+00:00,1,0.36895617303158507,18.701408200613884
161151,4.0,2012-09-18 20:00:00+00:00,1,0.21392897394032553,18.697794535843382
74951,6.9,2011-05-06 21:00:00+00:00,1,0.3692020873581533,18.68895175911205
92633,8.1,2010-11-02 22:46:00+00:00,1,0.43373561511553727,18.674970921726924
198982,2.5,2014-11-03 03:42:40+00:00,1,0.13388522643332534,18.672709951646507
35939,6.5,2013-02-23 16:52:00+00:00,6,0.3482974082803677,18.662211792192604
106055,5.0,2012-10-25 23:20:00+00:00,1,0.26792887696701306,18.661668934683703
29548,8.5,2011-06-15 00:16:00+00:00,2,0.45549006983649337,18.661219119554534
104613,3.0,2015-04-20 18:28:08+00:00,1,0.16092173454766867,18.642602930130185
184573,8.9,2011-02-04 04:06:00+00:00,1,0.47748343565893425,18.63939005071007
4562,8.5,2011-09-23 11:08:11+00:00,1,0.45629750817777015,18.628197278448564
118349,4.9,2011-12-06 11:58:28+00:00,2,0.2632521066249046,18.61333632927685
107033,3.0,2013-02-20 21:16:00+00:00,2,0.16123957529578292,18.60585401875877
105047,8.5,2012-02-19 20:29:32+00:00,2,0.45717605741528916,18.592399715890586
100862,3.0,2013-03-11 18:01:00+00:00,1,0.1615488258761767,18.57023710156475
76236,6.0,2015-02-06 12:37:18+00:00,1,0.32314850689640134,18.567314630742047
177508,3.3,2011-06-02 12:14:21+00:00,1,0.1779391276611,18.545668079733012
101579,6.1,2012-02-22 22:16:00+00:00,2,0.32934088302626646,18.521842608630816
49542,4.5,2010-03-22 13:27:00+00:00,1,0.2430639732303321,18.513644536435326
188940,4.9,2010-12-02 08:11:00+00:00,2,0.26505291783513846,18.486874394824717
180833,8.9,2011-01-23 15:46:00+00:00,1,0.4819875526284691,18.465207143762893
169585,4.5,2009-09-08 09:32:00+00:00,1,0.24375382131411616,18.461249041101283
137450,9.0,2013-06-11 15:33:45+00:00,1,0.4875482387515695,18.45971184932524
16698,6.9,2012-03-12 16:38:00+00:00,3,0.37388672489151065,18.45478734769775
130806,2.5,2011-05-31 04:50:00+00:00,4,0.13561943241256816,18.43393646121999
59328,3.0,2014-07-19 08:15:00+00:00,1,0.16285326143605114,18.421491676284504
97388,2.5,2009-09-09 18:37:41+00:00,1,0.1357159962886126,18.420820451286517
29964,5.0,2013-06-26 13:06:00+00:00,5,0.2714437507742937,18.4200225119845
10389,4.1,2009-08-17 09:49:00+00:00,1,0.2226400399944314,18.41537577922887
37154,2.5,2009-09-06 01:15:57+00:00,1,0.13580290756412694,18.409031476881193
66732,3.5,2013-09-06 13:21:25+00:00,1,0.19029052639866978,18.392928256802943
58720,7.0,2015-03-17 19:03:31+00:00,2,0.3806407900937172,18.390041693315467
87772,4.9,2011-07-07 20:23:00+00:00,1,0.2665474889963835,18.383215758098864
108476,7.0,2014-04-12 04:00:06+00:00,3,0.38098975381648814,18.373197520087903
50779,3.5,2014-12-16 10:53:44+00:00,1,0.19057779886058973,18.365203192215994
86218,3.8,2009-01-31 00:28:02+00:00,1,0.20694784921471815,18.362114003211122
662,3.7,2009-05-04 21:20:00+00:00,1,0.20170561566313092,18.343564644126616
134911,7.0,2014-04-30 13:59:00+00:00,1,0.3816773460869979,18.34009817916846
91907,4.9,2010-07-07 11:38:00+00:00,6,0.267448648559421,18.321274107733363
147772,7.5,2013-02-10 14:04:00+00:00,5,0.40936705192742534,18.320966391134082
196072,8.0,2013-05-01 09:28:00+00:00,1,0.4369854517368432,18.307245626148845
140804,6.5,2010-09-17 22:26:00+00:00,2,0.3550850781898754,18.3054721227239
114959,4.0,2014-05-01 02:22:00+00:00,1,0.21861460760017198,18.297038994373462
130979,6.5,2013-04-14 13:43:53+00:00,1,0.35538390793877683,18.29007969916234
158211,7.7,2009-06-12 23:03:00+00:00,1,0.42100170503038675,18.28971215079577
179300,4.0,2015-05-14 15:20:05+00:00,1,0.21871077584396956,18.28899369299316
40070,3.0,2013-03-02 16:57:00+00:00,1,0.16413287999230564,18.27787339222121
8375,7.7,2010-02-12 21:43:00+00:00,2,0.42133027259591693,18.275449216023457
73442,3.0,2013-04-04 02:42:55+00:00,1,0.1642290701238695,18.267167912095314
107111,6.1,2009-09-28 00:53:01+00:00,1,0.3342058581045091,18.252223448735826
186638,9.0,2015-02-12 10:09:30+00:00,1,0.4931714947300682,18.249229925436072
33186,2.5,2010-06-13 14:24:00+00:00,1,0.1370296515363905,18.244226501123983
83328,4.5,2011-05-05 17:43:49+00:00,2,0.2467521697145512,18.236921706527273
174726,4.5,2012-10-11 11:55:15+00:00,1,0.24754369296753095,18.178608980315413
30597,4.1,2012-01-06 17:41:00+00:00,1,0.22567946611834497,18.16735953216933
75155,3.7,2011-04-17 18:55:00+00:00,1,0.2037448579224477,18.15996750901241
36408,8.5,2012-05-02 07:56:00+00:00,1,0.4683424981485056,18.149111032210353
150060,5.9,2009-01-16 17:03:31+00:00,1,0.3251590926358699,18.144963907274548
135688,6.0,2014-10-14 13:18:13+00:00,1,0.33137498446525665,18.106375801668506
44967,5.0,2013-10-17 08:50:00+00:00,5,0.2761542674101946,18.105821962812872
137926,7.0,2012-12-13 09:19:16+00:00,1,0.3871018990398667,18.08309392788354
100400,5.0,2013-05-26 18:15:00+00:00,1,0.2765890362179826,18.077361519346162
482,8.5,2014-06-30 07:13:23+00:00,1,0.47050034988139,18.065873919419598
127945,3.0,2013-06-15 00:30:57+00:00,1,0.16614199219926923,18.056843789388456
180636,6.5,2011-10-05 21:19:00+00:00,1,0.360083743418989,18.051356438040248
33970,7.7,2012-05-18 19:45:00+00:00,5,0.42675572345770774,18.04310891863899
57290,8.1,2011-07-31 10:55:00+00:00,1,0.4493970022918929,18.024152272246084
191518,7.3,2010-02-18 22:51:00+00:00,1,0.40542029032951676,18.006005555535268
199847,6.9,2011-02-14 10:47:15+00:00,1,0.3835172668198386,17.991367265457047
73094,3.5,2014-01-10 19:44:00+00:00,1,0.19459351590209015,17.986210813730438
165418,4.1,2011-08-02 14:03:21+00:00,1,0.2285688456017799,17.937702704869732
147746,2.9,2012-07-27 22:08:00+00:00,5,0.16169042525441546,17.935508521527662
112049,6.1,2011-03-29 17:30:51+00:00,1,0.34012811034875323,17.93441886865897
61192,5.0,2013-10-06 01:53:43+00:00,1,0.2788036781656074,17.93376627201466
96052,5.5,2014-02-04 08:46:03+00:00,1,0.30680470002398047,17.926713637601082
139609,8.9,2009-06-29 13:00:00+00:00,1,0.49648904332852506,17.925873933356677
23732,2.9,2009-12-04 21:48:50+00:00,1,0.16178108285924644,17.925457962987377
72680,5.3,2010-02-11 10:46:03+00:00,1,0.29568764895591454,17.924319864947087
153986,4.5,2014-12-10 10:43:04+00:00,1,0.25141770973368766,17.898500486567123
43912,4.5,2014-12-16 21:59:00+00:00,2,0.25146128496812625,17.895398890411276
12782,6.0,2013-10-27 16:21:00+00:00,1,0.33554011388623284,17.881617582195673
31568,2.9,2012-01-05 15:27:00+00:00,5,0.16229454296362278,17.868746213173754
28201,3.3,2011-11-20 13:41:00+00:00,2,0.18482628048214922,17.85460374678004
136769,2.9,2012-01-27 11:08:00+00:00,2,0.1625203490212076,17.843919345888022
165805,3.7,2012-01-07 19:25:00+00:00,2,0.2075474827456734,17.827245847804104
81378,5.0,2014-10-17 09:12:45+00:00,1,0.2805660155217587,17.82111775263186
96851,3.3,2009-03-24 12:37:00+00:00,1,0.18532351733878547,17.806698509651902
37959,8.5,2013-08-13 11:46:00+00:00,1,0.47742343230155027,17.803901997485596
72769,3.5,2015-06-05 20:14:45+00:00,1,0.19665775743035363,17.7974164138403
111149,4.1,2009-10-12 19:30:00+00:00,5,0.23068667600837744,17.773024740497398
185456,4.0,2014-03-13 19:49:04+00:00,1,0.2250742842678289,17.77191034067743
109429,8.1,2012-06-17 17:27:00+00:00,1,0.45603057656795326,17.761966885992383
4278,5.3,2009-02-06 14:07:00+00:00,1,0.29853223877438395,17.753526459182456
82976,6.5,2013-07-20 19:04:00+00:00,1,0.366339312870518,17.743113478780295
162833,5.3,2009-11-26 14:31:25+00:00,1,0.2987633506176644,17.73979301357667
184122,8.0,2014-04-06 14:59:00+00:00,1,0.4510845183679101,17.73503561803711
139195,6.5,2013-06-18 13:52:00+00:00,4,0.36694774714060996,17.71369370884645
178615,5.7,2012-07-05 17:40:33+00:00,1,0.32232611433153496,17.683953445165635
61517,2.5,2012-03-19 15:17:00+00:00,1,0.1416565198922121,17.64832287212954
176926,8.1,2010-09-05 03:57:24+00:00,1,0.45899813429523656,17.64713055410792
133741,8.5,2012-10-08 02:03:11+00:00,1,0.482025086436602,17.6339369862194
152966,3.5,2015-01-18 11:29:27+00:00,1,0.19858646223300372,17.624564940853876
191696,6.5,2010-09-08 18:44:18+00:00,1,0.3688051132853954,17.62448449289816
96737,4.5,2011-12-31 09:02:00+00:00,2,0.25547435216730885,17.61429263573579
198082,3.7,2010-09-05 15:23:10+00:00,1,0.21010422142071886,17.610307755744763
196717,4.9,2010-03-14 00:45:00+00:00,2,0.2783545506228192,17.60344851210887
99676,4.5,2012-12-11 12:30:00+00:00,2,0.25568301325571463,17.599917736808912
180928,5.5,2013-12-03 18:08:58+00:00,1,0.3126209260224333,17.593192080831233
17841,7.3,2009-12-15 17:23:00+00:00,1,0.4151895354179173,17.58233138668112
195082,4.5,2013-09-30 09:26:00+00:00,1,0.25597599603384186,17.579773376114016
